frame,timestamp,detections,tracked_objects,ball_1_x,ball_1_y,ball_1_confidence,ball_1_track_id
1,0.016666666666666666,2,1,1189.0,728.0,0.6315947771072388,0.0
2,0.03333333333333333,2,1,1197.0,716.0,0.4618235230445862,0.0
3,0.05,2,1,1205.0,708.0,0.6518132090568542,0.0
4,0.06666666666666667,1,1,1212.0,693.0,0.5815437436103821,0.0
5,0.08333333333333333,2,1,1213.0,683.0,0.5996884703636169,0.0
6,0.1,0,1,1213.0,683.0,0.5996884703636169,0.0
7,0.11666666666666667,0,1,1213.0,683.0,0.5996884703636169,0.0
8,0.13333333333333333,0,1,1213.0,683.0,0.5996884703636169,0.0
9,0.15,0,1,1213.0,683.0,0.5996884703636169,0.0
10,0.16666666666666666,0,1,1213.0,683.0,0.5996884703636169,0.0
11,0.18333333333333332,0,1,1213.0,683.0,0.5996884703636169,0.0
12,0.2,0,1,1213.0,683.0,0.5996884703636169,0.0
13,0.21666666666666667,0,1,1213.0,683.0,0.5996884703636169,0.0
14,0.23333333333333334,0,1,1213.0,683.0,0.5996884703636169,0.0
15,0.25,0,1,1213.0,683.0,0.5996884703636169,0.0
16,0.26666666666666666,0,1,1213.0,683.0,0.5996884703636169,0.0
17,0.2833333333333333,0,1,1213.0,683.0,0.5996884703636169,0.0
18,0.3,0,1,1213.0,683.0,0.5996884703636169,0.0
19,0.31666666666666665,0,1,1213.0,683.0,0.5996884703636169,0.0
20,0.3333333333333333,0,1,1213.0,683.0,0.5996884703636169,0.0
21,0.35,0,0,,,,
22,0.36666666666666664,0,0,,,,
23,0.38333333333333336,0,0,,,,
24,0.4,0,0,,,,
25,0.4166666666666667,1,1,1263.0,798.0,0.10412660241127014,1.0
26,0.43333333333333335,0,1,1263.0,798.0,0.10412660241127014,1.0
27,0.45,0,1,1263.0,798.0,0.10412660241127014,1.0
28,0.4666666666666667,2,1,1263.0,798.0,0.10412660241127014,1.0
29,0.48333333333333334,1,1,1263.0,798.0,0.10412660241127014,1.0
30,0.5,1,1,1263.0,798.0,0.10412660241127014,1.0
31,0.5166666666666667,1,1,1263.0,798.0,0.10412660241127014,1.0
32,0.5333333333333333,2,1,1263.0,798.0,0.10412660241127014,1.0
33,0.55,2,1,1263.0,798.0,0.10412660241127014,1.0
34,0.5666666666666667,1,1,1263.0,798.0,0.10412660241127014,1.0
35,0.5833333333333334,1,1,1263.0,798.0,0.10412660241127014,1.0
36,0.6,0,1,1263.0,798.0,0.10412660241127014,1.0
37,0.6166666666666667,0,1,1263.0,798.0,0.10412660241127014,1.0
38,0.6333333333333333,0,1,1263.0,798.0,0.10412660241127014,1.0
39,0.65,0,1,1263.0,798.0,0.10412660241127014,1.0
40,0.6666666666666666,1,1,1263.0,798.0,0.10412660241127014,1.0
41,0.6833333333333333,0,0,,,,
42,0.7,0,0,,,,
43,0.7166666666666667,1,1,1321.0,433.0,0.11398675292730331,2.0
44,0.7333333333333333,0,1,1321.0,433.0,0.11398675292730331,2.0
45,0.75,0,1,1321.0,433.0,0.11398675292730331,2.0
46,0.7666666666666667,1,1,1321.0,433.0,0.11398675292730331,2.0
47,0.7833333333333333,1,1,1321.0,433.0,0.11398675292730331,2.0
48,0.8,0,1,1321.0,433.0,0.11398675292730331,2.0
49,0.8166666666666667,0,1,1321.0,433.0,0.11398675292730331,2.0
50,0.8333333333333334,0,1,1321.0,433.0,0.11398675292730331,2.0
51,0.85,2,1,1321.0,433.0,0.11398675292730331,2.0
52,0.8666666666666667,2,1,1321.0,433.0,0.11398675292730331,2.0
53,0.8833333333333333,1,1,1321.0,433.0,0.11398675292730331,2.0
54,0.9,3,1,1321.0,433.0,0.11398675292730331,2.0
55,0.9166666666666666,2,1,1321.0,433.0,0.11398675292730331,2.0
56,0.9333333333333333,3,1,1321.0,433.0,0.11398675292730331,2.0
57,0.95,3,1,1321.0,433.0,0.11398675292730331,2.0
58,0.9666666666666667,0,1,1321.0,433.0,0.11398675292730331,2.0
59,0.9833333333333333,1,1,1419.0,548.0,0.2649228274822235,3.0
60,1.0,0,1,1419.0,548.0,0.2649228274822235,3.0
61,1.0166666666666666,0,1,1419.0,548.0,0.2649228274822235,3.0
62,1.0333333333333334,0,1,1419.0,548.0,0.2649228274822235,3.0
63,1.05,0,1,1419.0,548.0,0.2649228274822235,3.0
64,1.0666666666666667,0,1,1419.0,548.0,0.2649228274822235,3.0
65,1.0833333333333333,0,1,1419.0,548.0,0.2649228274822235,3.0
66,1.1,0,1,1419.0,548.0,0.2649228274822235,3.0
67,1.1166666666666667,2,1,1419.0,548.0,0.2649228274822235,3.0
68,1.1333333333333333,2,1,1419.0,548.0,0.2649228274822235,3.0
69,1.15,2,1,1419.0,548.0,0.2649228274822235,3.0
70,1.1666666666666667,2,1,1419.0,548.0,0.2649228274822235,3.0
71,1.1833333333333333,2,1,1419.0,548.0,0.2649228274822235,3.0
72,1.2,2,1,1419.0,548.0,0.2649228274822235,3.0
73,1.2166666666666666,2,1,1419.0,548.0,0.2649228274822235,3.0
74,1.2333333333333334,3,1,1419.0,548.0,0.2649228274822235,3.0
75,1.25,1,1,1729.0,495.0,0.5700305104255676,4.0
76,1.2666666666666666,3,1,1742.0,487.0,0.5872902274131775,4.0
77,1.2833333333333334,3,1,1743.0,486.0,0.5876390337944031,4.0
78,1.3,2,1,1765.0,473.0,0.6099725961685181,4.0
79,1.3166666666666667,2,1,1781.0,463.0,0.5904836058616638,4.0
80,1.3333333333333333,2,1,1806.0,452.0,0.5512199997901917,4.0
81,1.35,2,1,1832.0,441.0,0.6073470711708069,4.0
82,1.3666666666666667,2,1,1850.0,436.0,0.5617337226867676,4.0
83,1.3833333333333333,3,1,1873.0,430.0,0.5036304593086243,4.0
84,1.4,1,1,1889.0,428.0,0.5473003387451172,4.0
85,1.4166666666666667,3,1,1910.0,426.0,0.5562368035316467,4.0
86,1.4333333333333333,3,1,1917.0,426.0,0.5568488836288452,4.0
87,1.45,2,1,1934.0,426.0,0.5086017847061157,4.0
88,1.4666666666666666,2,1,1948.0,428.0,0.5425881147384644,4.0
89,1.4833333333333334,2,1,1952.0,428.0,0.5416633486747742,4.0
90,1.5,2,1,1977.0,434.0,0.4383525550365448,4.0
91,1.5166666666666666,2,1,1987.0,437.0,0.4385092854499817,4.0
92,1.5333333333333334,2,1,1997.0,440.0,0.5377822518348694,4.0
93,1.55,2,1,2000.0,441.0,0.5408796072006226,4.0
94,1.5666666666666667,2,1,2015.0,448.0,0.39058253169059753,4.0
95,1.5833333333333333,2,1,2021.0,450.0,0.3872881233692169,4.0
96,1.6,1,1,2030.0,446.0,0.38754141330718994,4.0
97,1.6166666666666667,1,1,2032.0,444.0,0.3838174343109131,4.0
98,1.6333333333333333,4,1,2032.0,444.0,0.3838174343109131,4.0
99,1.65,4,1,2032.0,444.0,0.3838174343109131,4.0
100,1.6666666666666667,3,1,2064.0,430.0,0.5123506784439087,4.0
101,1.6833333333333333,3,1,2077.0,424.0,0.5129110813140869,4.0
102,1.7,3,1,2077.0,424.0,0.5129110813140869,4.0
103,1.7166666666666666,3,1,2077.0,424.0,0.5129110813140869,4.0
104,1.7333333333333334,2,1,2103.0,417.0,0.5032743811607361,4.0
105,1.75,2,1,2112.0,415.0,0.5043405294418335,4.0
106,1.7666666666666666,3,1,2121.0,412.0,0.48451825976371765,4.0
107,1.7833333333333334,3,1,2123.0,412.0,0.4834248125553131,4.0
108,1.8,1,1,2137.0,413.0,0.5342440009117126,4.0
109,1.8166666666666667,1,1,2142.0,414.0,0.5348838567733765,4.0
110,1.8333333333333333,1,1,2157.0,414.0,0.43592357635498047,4.0
