frame,timestamp,detections,tracked_objects,ball_1_x,ball_1_y,ball_1_confidence,ball_1_track_id
79,1.3166666666666667,3,1,1295.0,537.0,0.40845558047294617,1.0
80,1.3333333333333333,2,1,1295.0,537.0,0.40845558047294617,1.0
81,1.35,2,1,1295.0,537.0,0.40845558047294617,1.0
82,1.3666666666666667,4,1,1295.0,537.0,0.40845558047294617,1.0
83,1.3833333333333333,2,1,1295.0,537.0,0.40845558047294617,1.0
84,1.4,3,1,1295.0,537.0,0.40845558047294617,1.0
85,1.4166666666666667,2,1,1295.0,537.0,0.40845558047294617,1.0
86,1.4333333333333333,4,1,1295.0,537.0,0.40845558047294617,1.0
87,1.45,3,1,1295.0,537.0,0.40845558047294617,1.0
88,1.4666666666666666,4,1,1295.0,537.0,0.40845558047294617,1.0
89,1.4833333333333334,4,1,1295.0,537.0,0.40845558047294617,1.0
90,1.5,3,1,1295.0,537.0,0.40845558047294617,1.0
91,1.5166666666666666,3,1,1295.0,537.0,0.40845558047294617,1.0
92,1.5333333333333334,3,1,1295.0,537.0,0.40845558047294617,1.0
93,1.55,2,1,1295.0,537.0,0.40845558047294617,1.0
94,1.5666666666666667,2,1,1295.0,537.0,0.40845558047294617,1.0
95,1.5833333333333333,1,1,2447.0,560.0,0.12539885938167572,2.0
96,1.6,0,1,2447.0,560.0,0.12539885938167572,2.0
97,1.6166666666666667,0,1,2447.0,560.0,0.12539885938167572,2.0
98,1.6333333333333333,0,1,2447.0,560.0,0.12539885938167572,2.0
99,1.65,1,1,2447.0,560.0,0.12539885938167572,2.0
100,1.6666666666666667,1,1,2447.0,560.0,0.12539885938167572,2.0
101,1.6833333333333333,2,1,2447.0,560.0,0.12539885938167572,2.0
102,1.7,0,1,2447.0,560.0,0.12539885938167572,2.0
103,1.7166666666666666,0,1,2447.0,560.0,0.12539885938167572,2.0
104,1.7333333333333334,0,1,2447.0,560.0,0.12539885938167572,2.0
105,1.75,0,1,2447.0,560.0,0.12539885938167572,2.0
106,1.7666666666666666,2,1,2447.0,560.0,0.12539885938167572,2.0
107,1.7833333333333334,1,1,2447.0,560.0,0.12539885938167572,2.0
108,1.8,1,1,2447.0,560.0,0.12539885938167572,2.0
109,1.8166666666666667,0,1,2447.0,560.0,0.12539885938167572,2.0
110,1.8333333333333333,0,1,2447.0,560.0,0.12539885938167572,2.0
111,1.85,0,0,,,,
112,1.8666666666666667,0,0,,,,
113,1.8833333333333333,0,0,,,,
114,1.9,0,0,,,,
115,1.9166666666666667,0,0,,,,
116,1.9333333333333333,0,0,,,,
117,1.95,0,0,,,,
118,1.9666666666666666,0,0,,,,
119,1.9833333333333334,0,0,,,,
120,2.0,0,0,,,,
121,2.0166666666666666,2,1,1354.0,474.0,0.27281704545021057,3.0
122,2.033333333333333,2,1,1354.0,474.0,0.2735666334629059,3.0
123,2.05,2,1,1348.0,520.0,0.16042357683181763,3.0
124,2.066666666666667,2,1,1347.0,533.0,0.16237328946590424,3.0
125,2.0833333333333335,0,1,1347.0,533.0,0.16237328946590424,3.0
126,2.1,0,1,1347.0,533.0,0.16237328946590424,3.0
127,2.1166666666666667,1,1,1347.0,533.0,0.16237328946590424,3.0
128,2.1333333333333333,1,1,1347.0,533.0,0.16237328946590424,3.0
129,2.15,1,1,1347.0,533.0,0.16237328946590424,3.0
130,2.1666666666666665,1,1,1347.0,533.0,0.16237328946590424,3.0
131,2.183333333333333,0,1,1347.0,533.0,0.16237328946590424,3.0
132,2.2,1,1,1347.0,533.0,0.16237328946590424,3.0
133,2.216666666666667,1,1,1347.0,533.0,0.16237328946590424,3.0
134,2.2333333333333334,0,1,1347.0,533.0,0.16237328946590424,3.0
135,2.25,0,1,1347.0,533.0,0.16237328946590424,3.0
136,2.2666666666666666,0,1,1347.0,533.0,0.16237328946590424,3.0
137,2.283333333333333,0,1,1347.0,533.0,0.16237328946590424,3.0
138,2.3,0,1,1347.0,533.0,0.16237328946590424,3.0
139,2.316666666666667,0,1,1347.0,533.0,0.16237328946590424,3.0
140,2.3333333333333335,1,1,1185.0,506.0,0.10524438321590424,4.0
141,2.35,1,1,1185.0,506.0,0.10338322073221207,4.0
142,2.3666666666666667,1,1,1185.0,505.0,0.10564722120761871,4.0
143,2.3833333333333333,1,1,1185.0,504.0,0.1052493304014206,4.0
144,2.4,0,1,1185.0,504.0,0.1052493304014206,4.0
145,2.4166666666666665,0,1,1185.0,504.0,0.1052493304014206,4.0
146,2.433333333333333,0,1,1185.0,504.0,0.1052493304014206,4.0
147,2.45,0,1,1185.0,504.0,0.1052493304014206,4.0
148,2.466666666666667,1,1,1185.0,505.0,0.1509825587272644,4.0
149,2.4833333333333334,1,1,1185.0,505.0,0.14914846420288086,4.0
150,2.5,1,1,1185.0,505.0,0.18200068175792694,4.0
151,2.5166666666666666,1,1,1185.0,505.0,0.1817873865365982,4.0
152,2.533333333333333,1,1,1185.0,504.0,0.1758372187614441,4.0
153,2.55,1,1,1185.0,504.0,0.1732076108455658,4.0
154,2.566666666666667,2,1,1185.0,504.0,0.1732076108455658,4.0
155,2.5833333333333335,2,1,1185.0,504.0,0.1732076108455658,4.0
156,2.6,3,1,1185.0,504.0,0.1732076108455658,4.0
157,2.6166666666666667,3,1,1185.0,504.0,0.1732076108455658,4.0
158,2.6333333333333333,3,1,1185.0,504.0,0.1732076108455658,4.0
159,2.65,1,1,1185.0,504.0,0.1732076108455658,4.0
160,2.6666666666666665,1,1,1185.0,504.0,0.1732076108455658,4.0
161,2.683333333333333,2,1,1185.0,504.0,0.1732076108455658,4.0
162,2.7,2,1,1185.0,504.0,0.1732076108455658,4.0
163,2.716666666666667,1,1,1185.0,504.0,0.1732076108455658,4.0
164,2.7333333333333334,1,1,1185.0,504.0,0.1732076108455658,4.0
165,2.75,1,1,1185.0,504.0,0.1732076108455658,4.0
166,2.7666666666666666,1,1,1185.0,504.0,0.1732076108455658,4.0
167,2.783333333333333,2,1,1185.0,504.0,0.1732076108455658,4.0
168,2.8,2,1,1185.0,504.0,0.1732076108455658,4.0
169,2.816666666666667,4,1,1250.0,306.0,0.2877195477485657,5.0
170,2.8333333333333335,2,1,1254.0,305.0,0.40986189246177673,5.0
171,2.85,2,1,1255.0,304.0,0.4202152490615845,5.0
172,2.8666666666666667,3,1,1256.0,303.0,0.5325374603271484,5.0
173,2.8833333333333333,3,1,1256.0,302.0,0.5356594324111938,5.0
174,2.9,3,1,1256.0,302.0,0.5352969765663147,5.0
175,2.9166666666666665,2,1,1258.0,302.0,0.3635711669921875,5.0
176,2.933333333333333,2,1,1259.0,300.0,0.44069182872772217,5.0
177,2.95,2,1,1260.0,299.0,0.4446662664413452,5.0
178,2.966666666666667,3,1,1261.0,299.0,0.33683884143829346,5.0
179,2.9833333333333334,2,1,1262.0,299.0,0.36936885118484497,5.0
180,3.0,2,1,1263.0,299.0,0.36725854873657227,5.0
181,3.0166666666666666,2,1,1265.0,299.0,0.43278688192367554,5.0
182,3.033333333333333,1,1,1267.0,300.0,0.21239317953586578,5.0
183,3.05,1,1,1268.0,300.0,0.21831567585468292,5.0
184,3.066666666666667,1,1,1269.0,300.0,0.1585416942834854,5.0
185,3.0833333333333335,2,1,1268.0,300.0,0.15763141214847565,5.0
186,3.1,3,1,1268.0,300.0,0.15763141214847565,5.0
187,3.1166666666666667,3,1,1268.0,300.0,0.15763141214847565,5.0
188,3.1333333333333333,2,1,1268.0,300.0,0.15763141214847565,5.0
189,3.15,2,1,1268.0,300.0,0.15763141214847565,5.0
190,3.1666666666666665,1,1,1268.0,300.0,0.15763141214847565,5.0
191,3.183333333333333,1,1,1268.0,300.0,0.15763141214847565,5.0
192,3.2,2,1,1268.0,300.0,0.15763141214847565,5.0
193,3.216666666666667,2,1,1268.0,300.0,0.15763141214847565,5.0
194,3.2333333333333334,2,1,1268.0,300.0,0.15763141214847565,5.0
195,3.25,2,1,1268.0,300.0,0.15763141214847565,5.0
196,3.2666666666666666,2,1,1268.0,300.0,0.15763141214847565,5.0
197,3.283333333333333,2,1,1268.0,300.0,0.15763141214847565,5.0
198,3.3,2,1,1268.0,300.0,0.15763141214847565,5.0
199,3.316666666666667,2,1,1268.0,300.0,0.15763141214847565,5.0
200,3.3333333333333335,3,1,1261.0,318.0,0.29167747497558594,5.0
201,3.35,3,1,1258.0,326.0,0.2686072587966919,5.0
202,3.3666666666666667,3,1,1257.0,329.0,0.2662774324417114,5.0
203,3.3833333333333333,0,1,1257.0,329.0,0.2662774324417114,5.0
204,3.4,1,1,1257.0,329.0,0.2662774324417114,5.0
205,3.4166666666666665,1,1,1257.0,329.0,0.2662774324417114,5.0
206,3.433333333333333,1,1,1257.0,329.0,0.2662774324417114,5.0
207,3.45,1,1,1257.0,329.0,0.2662774324417114,5.0
208,3.466666666666667,1,1,1257.0,329.0,0.2662774324417114,5.0
209,3.4833333333333334,1,1,1257.0,329.0,0.2662774324417114,5.0
210,3.5,1,1,1257.0,329.0,0.2662774324417114,5.0
211,3.5166666666666666,2,1,1257.0,329.0,0.2662774324417114,5.0
212,3.533333333333333,2,1,1257.0,329.0,0.2662774324417114,5.0
213,3.55,1,1,1257.0,329.0,0.2662774324417114,5.0
214,3.566666666666667,1,1,1257.0,329.0,0.2662774324417114,5.0
215,3.5833333333333335,2,1,1257.0,329.0,0.2662774324417114,5.0
216,3.6,2,1,1257.0,329.0,0.2662774324417114,5.0
217,3.6166666666666667,1,1,1257.0,329.0,0.2662774324417114,5.0
218,3.6333333333333333,1,1,1184.0,507.0,0.13915589451789856,6.0
219,3.65,2,1,1184.0,507.0,0.2747240364551544,6.0
220,3.6666666666666665,2,1,1185.0,507.0,0.271633505821228,6.0
221,3.683333333333333,3,1,1185.0,506.0,0.2621860206127167,6.0
222,3.7,3,1,1185.0,505.0,0.2675762474536896,6.0
223,3.716666666666667,2,1,1185.0,505.0,0.2675762474536896,6.0
224,3.7333333333333334,2,1,1185.0,505.0,0.2675762474536896,6.0
225,3.75,5,1,1185.0,505.0,0.2675762474536896,6.0
226,3.7666666666666666,5,1,1185.0,505.0,0.2675762474536896,6.0
227,3.783333333333333,4,1,1185.0,505.0,0.2675762474536896,6.0
228,3.8,3,1,1185.0,505.0,0.2675762474536896,6.0
229,3.816666666666667,3,1,1185.0,505.0,0.2675762474536896,6.0
230,3.8333333333333335,4,1,1185.0,505.0,0.2675762474536896,6.0
231,3.85,4,1,1185.0,505.0,0.2675762474536896,6.0
232,3.8666666666666667,1,1,1185.0,505.0,0.2675762474536896,6.0
233,3.8833333333333333,1,1,1185.0,505.0,0.2675762474536896,6.0
234,3.9,1,1,1185.0,505.0,0.2675762474536896,6.0
235,3.9166666666666665,1,1,1185.0,505.0,0.2675762474536896,6.0
236,3.933333333333333,2,1,1185.0,505.0,0.2675762474536896,6.0
237,3.95,2,1,1185.0,505.0,0.2675762474536896,6.0
