frame,timestamp,detections,tracked_objects,ball_1_x,ball_1_y,ball_1_confidence,ball_1_track_id
102,1.7,2,1,1125.0,654.0,0.3694910407066345,1.0
103,1.7166666666666666,1,1,1125.0,654.0,0.3694910407066345,1.0
104,1.7333333333333334,2,1,1125.0,654.0,0.3694910407066345,1.0
105,1.75,0,1,1125.0,654.0,0.3694910407066345,1.0
106,1.7666666666666666,0,1,1125.0,654.0,0.3694910407066345,1.0
107,1.7833333333333334,1,1,1125.0,654.0,0.3694910407066345,1.0
108,1.8,0,1,1125.0,654.0,0.3694910407066345,1.0
109,1.8166666666666667,1,1,1125.0,654.0,0.3694910407066345,1.0
110,1.8333333333333333,0,1,1125.0,654.0,0.3694910407066345,1.0
111,1.85,2,1,1125.0,654.0,0.3694910407066345,1.0
112,1.8666666666666667,1,1,1125.0,654.0,0.3694910407066345,1.0
113,1.8833333333333333,0,1,1125.0,654.0,0.3694910407066345,1.0
114,1.9,1,1,1125.0,654.0,0.3694910407066345,1.0
115,1.9166666666666667,4,1,1125.0,654.0,0.3694910407066345,1.0
116,1.9333333333333333,2,1,1125.0,654.0,0.3694910407066345,1.0
117,1.95,2,1,1125.0,654.0,0.3694910407066345,1.0
118,1.9666666666666666,2,1,1421.0,702.0,0.5315963625907898,2.0
119,1.9833333333333334,2,1,1429.0,704.0,0.2667732536792755,2.0
120,2.0,2,1,1440.0,709.0,0.5875174403190613,2.0
121,2.0166666666666666,3,1,1448.0,711.0,0.6255835294723511,2.0
122,2.033333333333333,3,1,1458.0,712.0,0.5959401726722717,2.0
123,2.05,3,1,1467.0,714.0,0.6521410346031189,2.0
124,2.066666666666667,3,1,1469.0,714.0,0.6510971188545227,2.0
125,2.0833333333333335,3,1,1469.0,714.0,0.6515358686447144,2.0
126,2.1,3,1,1468.0,714.0,0.649356484413147,2.0
127,2.1166666666666667,3,1,1475.0,714.0,0.36298707127571106,2.0
128,2.1333333333333333,3,1,1477.0,714.0,0.3583390414714813,2.0
129,2.15,3,1,1484.0,717.0,0.6134421825408936,2.0
130,2.1666666666666665,3,1,1486.0,718.0,0.6131017804145813,2.0
131,2.183333333333333,2,1,1486.0,718.0,0.6131017804145813,2.0
132,2.2,2,1,1486.0,718.0,0.6131017804145813,2.0
133,2.216666666666667,1,1,1499.0,718.0,0.3415716588497162,2.0
134,2.2333333333333334,1,1,1504.0,718.0,0.33869674801826477,2.0
135,2.25,0,1,1504.0,718.0,0.33869674801826477,2.0
136,2.2666666666666666,0,1,1504.0,718.0,0.33869674801826477,2.0
137,2.283333333333333,0,1,1504.0,718.0,0.33869674801826477,2.0
138,2.3,0,1,1504.0,718.0,0.33869674801826477,2.0
139,2.316666666666667,0,1,1504.0,718.0,0.33869674801826477,2.0
140,2.3333333333333335,0,1,1504.0,718.0,0.33869674801826477,2.0
141,2.35,0,1,1504.0,718.0,0.33869674801826477,2.0
142,2.3666666666666667,0,1,1504.0,718.0,0.33869674801826477,2.0
143,2.3833333333333333,0,1,1504.0,718.0,0.33869674801826477,2.0
144,2.4,1,1,1538.0,724.0,0.3586168587207794,2.0
145,2.4166666666666665,1,1,1552.0,727.0,0.36106857657432556,2.0
146,2.433333333333333,1,1,1552.0,727.0,0.36106857657432556,2.0
147,2.45,1,1,1552.0,727.0,0.36106857657432556,2.0
148,2.466666666666667,1,1,1552.0,727.0,0.36106857657432556,2.0
149,2.4833333333333334,1,1,1552.0,727.0,0.36106857657432556,2.0
150,2.5,1,1,1552.0,727.0,0.36106857657432556,2.0
151,2.5166666666666666,1,1,1552.0,727.0,0.36106857657432556,2.0
152,2.533333333333333,2,1,1552.0,727.0,0.36106857657432556,2.0
153,2.55,2,1,1552.0,727.0,0.36106857657432556,2.0
154,2.566666666666667,1,1,1552.0,727.0,0.36106857657432556,2.0
155,2.5833333333333335,1,1,1552.0,727.0,0.36106857657432556,2.0
156,2.6,1,1,1552.0,727.0,0.36106857657432556,2.0
157,2.6166666666666667,0,1,1552.0,727.0,0.36106857657432556,2.0
158,2.6333333333333333,0,1,1552.0,727.0,0.36106857657432556,2.0
159,2.65,0,1,1552.0,727.0,0.36106857657432556,2.0
160,2.6666666666666665,0,1,1552.0,727.0,0.36106857657432556,2.0
161,2.683333333333333,0,0,,,,
162,2.7,1,1,1173.0,647.0,0.12712691724300385,3.0
163,2.716666666666667,1,1,1173.0,647.0,0.12771379947662354,3.0
164,2.7333333333333334,1,1,1166.0,643.0,0.10104729980230331,3.0
165,2.75,1,1,1159.0,648.0,0.10536172240972519,3.0
166,2.7666666666666666,1,1,1157.0,649.0,0.10199761390686035,3.0
167,2.783333333333333,0,1,1157.0,649.0,0.10199761390686035,3.0
168,2.8,0,1,1157.0,649.0,0.10199761390686035,3.0
169,2.816666666666667,1,1,1157.0,649.0,0.10199761390686035,3.0
170,2.8333333333333335,1,1,1157.0,649.0,0.10199761390686035,3.0
171,2.85,1,1,1157.0,649.0,0.10199761390686035,3.0
172,2.8666666666666667,1,1,1157.0,649.0,0.10199761390686035,3.0
173,2.8833333333333333,0,1,1157.0,649.0,0.10199761390686035,3.0
174,2.9,0,1,1157.0,649.0,0.10199761390686035,3.0
175,2.9166666666666665,0,1,1157.0,649.0,0.10199761390686035,3.0
176,2.933333333333333,0,1,1157.0,649.0,0.10199761390686035,3.0
177,2.95,0,1,1157.0,649.0,0.10199761390686035,3.0
178,2.966666666666667,0,1,1157.0,649.0,0.10199761390686035,3.0
