frame,timestamp,detections,tracked_objects,ball_1_x,ball_1_y,ball_1_confidence,ball_1_track_id
82,1.3666666666666667,2,1,1161.0,337.0,0.6744295954704285,2.0
83,1.3833333333333333,2,1,1167.0,325.0,0.6669996380805969,2.0
84,1.4,1,1,1168.0,321.0,0.6687389612197876,2.0
85,1.4166666666666667,2,1,1169.0,320.0,0.6670178174972534,2.0
86,1.4333333333333333,3,1,1175.0,315.0,0.6353448629379272,2.0
87,1.45,4,1,1182.0,310.0,0.5763929486274719,2.0
88,1.4666666666666666,4,1,1185.0,309.0,0.5776261687278748,2.0
89,1.4833333333333334,2,1,1190.0,308.0,0.6495314836502075,2.0
90,1.5,2,1,1192.0,309.0,0.6502183079719543,2.0
91,1.5166666666666666,2,1,1196.0,310.0,0.563227117061615,2.0
92,1.5333333333333334,2,1,1198.0,311.0,0.562840461730957,2.0
93,1.55,2,1,1198.0,312.0,0.56424880027771,2.0
94,1.5666666666666667,1,1,1201.0,316.0,0.6072818040847778,2.0
95,1.5833333333333333,1,1,1202.0,318.0,0.6085577011108398,2.0
96,1.6,2,1,1207.0,325.0,0.6067769527435303,2.0
97,1.6166666666666667,2,1,1209.0,328.0,0.6050403714179993,2.0
98,1.6333333333333333,2,1,1209.0,329.0,0.6059097051620483,2.0
99,1.65,2,1,1211.0,337.0,0.6368508338928223,2.0
100,1.6666666666666667,2,1,1212.0,340.0,0.6374461650848389,2.0
101,1.6833333333333333,2,1,1216.0,352.0,0.6619113683700562,2.0
102,1.7,2,1,1217.0,357.0,0.663007915019989,2.0
103,1.7166666666666666,2,1,1217.0,358.0,0.6631385087966919,2.0
104,1.7333333333333334,1,1,1220.0,371.0,0.3149665296077728,2.0
105,1.75,1,1,1221.0,376.0,0.34334537386894226,2.0
106,1.7666666666666666,0,1,1221.0,376.0,0.34334537386894226,2.0
107,1.7833333333333334,0,1,1221.0,376.0,0.34334537386894226,2.0
108,1.8,0,1,1221.0,376.0,0.34334537386894226,2.0
109,1.8166666666666667,1,1,1225.0,410.0,0.29687508940696716,2.0
110,1.8333333333333333,1,1,1230.0,441.0,0.23135600984096527,2.0
111,1.85,1,1,1232.0,452.0,0.23102158308029175,2.0
112,1.8666666666666667,1,1,1233.0,475.0,0.3757675290107727,2.0
113,1.8833333333333333,1,1,1233.0,482.0,0.35425707697868347,2.0
114,1.9,2,1,1232.0,508.0,0.49070048332214355,2.0
115,1.9166666666666667,2,1,1232.0,518.0,0.5250129103660583,2.0
116,1.9333333333333333,2,1,1232.0,519.0,0.5262723565101624,2.0
117,1.95,2,1,1236.0,540.0,0.41754910349845886,2.0
118,1.9666666666666666,2,1,1237.0,548.0,0.35824012756347656,2.0
119,1.9833333333333334,0,1,1237.0,548.0,0.35824012756347656,2.0
120,2.0,0,1,1237.0,548.0,0.35824012756347656,2.0
121,2.0166666666666666,0,1,1237.0,548.0,0.35824012756347656,2.0
122,2.033333333333333,0,1,1237.0,548.0,0.35824012756347656,2.0
123,2.05,1,1,1237.0,530.0,0.12425918132066727,2.0
124,2.066666666666667,1,1,1228.0,542.0,0.10614429414272308,2.0
125,2.0833333333333335,1,1,1224.0,547.0,0.10722644627094269,2.0
126,2.1,1,1,1222.0,549.0,0.10876233875751495,2.0
127,2.1166666666666667,2,1,1215.0,528.0,0.48047202825546265,2.0
128,2.1333333333333333,2,1,1212.0,519.0,0.5815894603729248,2.0
129,2.15,1,1,1199.0,499.0,0.5554294586181641,2.0
130,2.1666666666666665,1,1,1194.0,491.0,0.5600063800811768,2.0
131,2.183333333333333,2,1,1185.0,476.0,0.574479877948761,2.0
132,2.2,1,1,1172.0,459.0,0.40485623478889465,2.0
133,2.216666666666667,1,1,1167.0,453.0,0.3749282658100128,2.0
134,2.2333333333333334,1,1,1166.0,452.0,0.4103602170944214,2.0
135,2.25,3,1,1159.0,444.0,0.69694983959198,2.0
136,2.2666666666666666,3,1,1156.0,442.0,0.6961919069290161,2.0
137,2.283333333333333,1,1,1146.0,434.0,0.7358715534210205,2.0
138,2.3,1,1,1142.0,432.0,0.7367597222328186,2.0
139,2.316666666666667,1,1,1141.0,432.0,0.7369133830070496,2.0
140,2.3333333333333335,2,1,1133.0,427.0,0.6280514597892761,2.0
141,2.35,2,1,1129.0,425.0,0.6178209185600281,2.0
142,2.3666666666666667,2,1,1121.0,423.0,0.608332097530365,2.0
143,2.3833333333333333,2,1,1118.0,423.0,0.6079295873641968,2.0
144,2.4,2,1,1118.0,423.0,0.6083393692970276,2.0
145,2.4166666666666665,3,1,1110.0,423.0,0.6382317543029785,2.0
146,2.433333333333333,2,1,1107.0,423.0,0.6476938128471375,2.0
147,2.45,3,1,1098.0,425.0,0.7256568074226379,2.0
148,2.466666666666667,3,1,1095.0,425.0,0.7384040355682373,2.0
149,2.4833333333333334,3,1,1095.0,426.0,0.7399349808692932,2.0
150,2.5,2,1,1087.0,430.0,0.5601553916931152,2.0
151,2.5166666666666666,2,1,1085.0,432.0,0.5559616088867188,2.0
152,2.533333333333333,4,1,1076.0,438.0,0.5699424147605896,2.0
153,2.55,3,1,1105.0,405.0,0.31611520051956177,2.0
154,2.566666666666667,3,1,1119.0,390.0,0.317289263010025,2.0
155,2.5833333333333335,1,1,1110.0,390.0,0.3405603766441345,2.0
156,2.6,1,1,1105.0,391.0,0.33285221457481384,2.0
157,2.6166666666666667,1,1,1102.0,393.0,0.340359628200531,2.0
158,2.6333333333333333,1,1,1090.0,398.0,0.22120605409145355,2.0
159,2.65,1,1,1085.0,400.0,0.22232908010482788,2.0
160,2.6666666666666665,1,1,1049.0,448.0,0.10026457905769348,2.0
161,2.683333333333333,0,1,1049.0,448.0,0.10026457905769348,2.0
162,2.7,0,1,1049.0,448.0,0.10026457905769348,2.0
163,2.716666666666667,2,1,1026.0,452.0,0.2723000645637512,2.0
164,2.7333333333333334,2,1,1019.0,451.0,0.2733769714832306,2.0
165,2.75,0,1,1019.0,451.0,0.2733769714832306,2.0
166,2.7666666666666666,1,1,1034.0,423.0,0.11007199436426163,2.0
167,2.783333333333333,1,1,1043.0,410.0,0.11210642009973526,2.0
168,2.8,0,1,1043.0,410.0,0.11210642009973526,2.0
169,2.816666666666667,0,1,1043.0,410.0,0.11210642009973526,2.0
170,2.8333333333333335,1,1,1009.0,400.0,0.5158731937408447,2.0
171,2.85,2,1,993.0,396.0,0.49483364820480347,2.0
172,2.8666666666666667,2,1,980.0,390.0,0.6819013953208923,2.0
173,2.8833333333333333,2,1,976.0,388.0,0.6819206476211548,2.0
174,2.9,2,1,969.0,384.0,0.606853723526001,2.0
175,2.9166666666666665,2,1,968.0,382.0,0.6072750091552734,2.0
176,2.933333333333333,2,1,968.0,382.0,0.6058366298675537,2.0
177,2.95,1,1,960.0,380.0,0.5492864847183228,2.0
178,2.966666666666667,2,1,950.0,378.0,0.6809685826301575,2.0
179,2.9833333333333334,2,1,946.0,378.0,0.6784632802009583,2.0
180,3.0,2,1,945.0,378.0,0.6806835532188416,2.0
181,3.0166666666666666,3,1,938.0,380.0,0.6466389298439026,2.0
182,3.033333333333333,3,1,935.0,380.0,0.647101640701294,2.0
183,3.05,1,1,928.0,384.0,0.5614792704582214,2.0
184,3.066666666666667,1,1,925.0,386.0,0.5644028186798096,2.0
185,3.0833333333333335,2,1,925.0,386.0,0.5643264055252075,2.0
186,3.1,2,1,918.0,392.0,0.6820712089538574,2.0
187,3.1166666666666667,2,1,915.0,394.0,0.6817871928215027,2.0
188,3.1333333333333333,2,1,906.0,403.0,0.7276812791824341,2.0
189,3.15,2,1,903.0,407.0,0.7285929322242737,2.0
190,3.1666666666666665,2,1,903.0,408.0,0.7285228371620178,2.0
191,3.183333333333333,2,1,895.0,417.0,0.6075255870819092,2.0
192,3.2,2,1,893.0,420.0,0.6065683364868164,2.0
193,3.216666666666667,2,1,884.0,434.0,0.6901974678039551,2.0
194,3.2333333333333334,2,1,880.0,439.0,0.6924198269844055,2.0
195,3.25,2,1,880.0,440.0,0.689290463924408,2.0
196,3.2666666666666666,2,1,872.0,454.0,0.7378239035606384,2.0
197,3.283333333333333,1,1,863.0,474.0,0.5515621900558472,2.0
198,3.3,1,1,859.0,482.0,0.552422285079956,2.0
199,3.316666666666667,1,1,858.0,484.0,0.5513739585876465,2.0
200,3.3333333333333335,2,1,851.0,493.0,0.5245345234870911,2.0
201,3.35,2,1,842.0,491.0,0.6834735870361328,2.0
202,3.3666666666666667,2,1,839.0,490.0,0.6836536526679993,2.0
203,3.3833333333333333,2,1,838.0,489.0,0.6841762065887451,2.0
204,3.4,1,1,832.0,486.0,0.6096161007881165,2.0
205,3.4166666666666665,1,1,830.0,485.0,0.6124957203865051,2.0
206,3.433333333333333,2,1,824.0,483.0,0.7224165201187134,2.0
207,3.45,2,1,821.0,484.0,0.721163272857666,2.0
208,3.466666666666667,2,1,821.0,484.0,0.7161864638328552,2.0
209,3.4833333333333334,3,1,814.0,486.0,0.665224552154541,2.0
210,3.5,3,1,812.0,487.0,0.6678009033203125,2.0
211,3.5166666666666666,3,1,805.0,491.0,0.6138104796409607,2.0
212,3.533333333333333,3,1,802.0,492.0,0.6121869683265686,2.0
213,3.55,3,1,802.0,492.0,0.6125220060348511,2.0
214,3.566666666666667,3,1,796.0,495.0,0.6158818602561951,2.0
215,3.5833333333333335,3,1,794.0,496.0,0.6168774366378784,2.0
216,3.6,0,1,794.0,496.0,0.6168774366378784,2.0
217,3.6166666666666667,1,1,794.0,496.0,0.6168774366378784,2.0
218,3.6333333333333333,0,1,794.0,496.0,0.6168774366378784,2.0
219,3.65,0,1,794.0,496.0,0.6168774366378784,2.0
220,3.6666666666666665,0,1,794.0,496.0,0.6168774366378784,2.0
221,3.683333333333333,0,1,794.0,496.0,0.6168774366378784,2.0
222,3.7,0,1,794.0,496.0,0.6168774366378784,2.0
223,3.716666666666667,0,1,794.0,496.0,0.6168774366378784,2.0
224,3.7333333333333334,0,1,794.0,496.0,0.6168774366378784,2.0
225,3.75,0,1,794.0,496.0,0.6168774366378784,2.0
226,3.7666666666666666,0,1,794.0,496.0,0.6168774366378784,2.0
227,3.783333333333333,1,1,736.0,472.0,0.10093192011117935,2.0
228,3.8,1,1,711.0,461.0,0.10118742287158966,2.0
229,3.816666666666667,0,1,711.0,461.0,0.10118742287158966,2.0
230,3.8333333333333335,0,1,711.0,461.0,0.10118742287158966,2.0
231,3.85,0,1,711.0,461.0,0.10118742287158966,2.0
232,3.8666666666666667,1,1,703.0,458.0,0.15897716581821442,2.0
233,3.8833333333333333,1,1,704.0,458.0,0.11190841346979141,2.0
234,3.9,2,1,704.0,458.0,0.11190841346979141,2.0
235,3.9166666666666665,2,1,704.0,458.0,0.11190841346979141,2.0
236,3.933333333333333,2,1,704.0,458.0,0.11190841346979141,2.0
237,3.95,1,1,707.0,457.0,0.2961408495903015,2.0
238,3.966666666666667,1,1,710.0,457.0,0.30700162053108215,2.0
239,3.9833333333333334,1,1,711.0,458.0,0.35342809557914734,2.0
240,4.0,1,1,712.0,459.0,0.32509928941726685,2.0
241,4.016666666666667,1,1,712.0,459.0,0.35648757219314575,2.0
242,4.033333333333333,1,1,713.0,460.0,0.3073425889015198,2.0
243,4.05,2,1,713.0,461.0,0.31035932898521423,2.0
