frame,timestamp,detections,tracked_objects,ball_1_x,ball_1_y,ball_1_confidence,ball_1_track_id
1,0.016666666666666666,1,1,1228,527,0.10211708396673203,0
2,0.03333333333333333,0,1,1228,527,0.10211708396673203,0
3,0.05,0,1,1228,527,0.10211708396673203,0
4,0.06666666666666667,1,1,1228,527,0.10211708396673203,0
5,0.08333333333333333,2,1,1228,527,0.10211708396673203,0
6,0.1,1,1,1228,527,0.10211708396673203,0
7,0.11666666666666667,2,1,1228,527,0.10211708396673203,0
8,0.13333333333333333,1,1,1228,527,0.10211708396673203,0
9,0.15,1,1,1228,527,0.10211708396673203,0
10,0.16666666666666666,1,1,1228,527,0.10211708396673203,0
11,0.18333333333333332,1,1,1228,527,0.10211708396673203,0
12,0.2,1,1,1228,527,0.10211708396673203,0
13,0.21666666666666667,1,1,1228,527,0.10211708396673203,0
14,0.23333333333333334,1,1,1228,527,0.10211708396673203,0
15,0.25,1,1,1228,527,0.10211708396673203,0
16,0.26666666666666666,1,1,1228,527,0.10211708396673203,0
17,0.2833333333333333,1,1,1065,779,0.2311895191669464,1
18,0.3,1,1,1065,779,0.2349463701248169,1
19,0.31666666666666665,1,1,1065,779,0.2531689703464508,1
20,0.3333333333333333,1,1,1065,779,0.3362358808517456,1
21,0.35,2,1,1065,779,0.3239886462688446,1
22,0.36666666666666664,2,1,1065,779,0.3091351091861725,1
23,0.38333333333333336,2,1,1065,779,0.26831018924713135,1
24,0.4,3,1,1065,779,0.26831018924713135,1
25,0.4166666666666667,1,1,1065,779,0.143510103225708,1
26,0.43333333333333335,1,1,1066,779,0.16512855887413025,1
27,0.45,2,1,1066,779,0.16512855887413025,1
28,0.4666666666666667,2,1,1066,779,0.16512855887413025,1
29,0.48333333333333334,4,1,1066,779,0.16512855887413025,1
30,0.5,4,1,1066,779,0.16512855887413025,1
31,0.5166666666666667,5,1,1066,779,0.16512855887413025,1
32,0.5333333333333333,3,1,1066,779,0.16512855887413025,1
33,0.55,3,1,1066,779,0.16512855887413025,1
34,0.5666666666666667,2,1,1066,779,0.16512855887413025,1
35,0.5833333333333334,1,1,1066,779,0.16512855887413025,1
36,0.6,2,1,1066,779,0.16512855887413025,1
37,0.6166666666666667,3,1,1066,779,0.16512855887413025,1
38,0.6333333333333333,2,1,1066,779,0.16512855887413025,1
39,0.65,3,1,1066,779,0.16512855887413025,1
40,0.6666666666666666,2,1,1066,779,0.16512855887413025,1
41,0.6833333333333333,4,1,1066,779,0.16512855887413025,1
42,0.7,2,1,1273,409,0.2277708649635315,2
43,0.7166666666666667,1,1,1255,420,0.10148048400878906,2
44,0.7333333333333333,2,1,1253,421,0.23257097601890564,2
45,0.75,3,1,1253,421,0.16046255826950073,2
46,0.7666666666666667,1,1,1254,421,0.17798073589801788,2
47,0.7833333333333333,2,1,1256,421,0.22325165569782257,2
48,0.8,2,1,1289,443,0.7752711772918701,2
49,0.8166666666666667,2,1,1306,457,0.7669256329536438,2
50,0.8333333333333334,3,1,1315,473,0.5527068972587585,2
51,0.85,2,1,1321,493,0.6476970314979553,2
