frame,timestamp,detections,tracked_objects,ball_1_x,ball_1_y,ball_1_confidence,ball_1_track_id
1,0.016666666666666666,0,0,,,,
2,0.03333333333333333,0,0,,,,
3,0.05,0,0,,,,
4,0.06666666666666667,0,0,,,,
5,0.08333333333333333,1,1,1059.0,382.0,0.638097882270813,0.0
6,0.1,1,1,1059.0,382.0,0.6378967761993408,0.0
7,0.11666666666666667,2,1,1059.0,382.0,0.6354451775550842,0.0
8,0.13333333333333333,2,1,1059.0,382.0,0.636652946472168,0.0
9,0.15,1,1,1063.0,364.0,0.5962467193603516,0.0
10,0.16666666666666666,1,1,1065.0,357.0,0.5974643230438232,0.0
11,0.18333333333333332,2,1,1069.0,338.0,0.6214430928230286,0.0
12,0.2,2,1,1071.0,331.0,0.621365487575531,0.0
13,0.21666666666666667,0,1,1071.0,331.0,0.621365487575531,0.0
14,0.23333333333333334,0,1,1071.0,331.0,0.621365487575531,0.0
15,0.25,1,1,1083.0,304.0,0.36501359939575195,0.0
16,0.26666666666666666,1,1,1087.0,293.0,0.36451205611228943,0.0
17,0.2833333333333333,2,1,1092.0,286.0,0.4418717324733734,0.0
18,0.3,2,1,1093.0,284.0,0.4404803514480591,0.0
19,0.31666666666666665,2,1,1092.0,284.0,0.4290672540664673,0.0
20,0.3333333333333333,2,1,1092.0,285.0,0.42932865023612976,0.0
21,0.35,2,1,1099.0,279.0,0.6061570048332214,0.0
22,0.36666666666666664,2,1,1102.0,277.0,0.6063138246536255,0.0
23,0.38333333333333336,2,1,1105.0,276.0,0.5702790021896362,0.0
24,0.4,2,1,1106.0,276.0,0.5706762671470642,0.0
25,0.4166666666666667,1,1,1110.0,277.0,0.543221116065979,0.0
26,0.43333333333333335,2,1,1115.0,282.0,0.6275638937950134,0.0
27,0.45,2,1,1117.0,284.0,0.6271851062774658,0.0
28,0.4666666666666667,1,1,1122.0,291.0,0.6648107171058655,0.0
29,0.48333333333333334,1,1,1123.0,294.0,0.6647431254386902,0.0
30,0.5,1,1,1124.0,295.0,0.6654606461524963,0.0
31,0.5166666666666667,1,1,1123.0,295.0,0.6650346517562866,0.0
32,0.5333333333333333,4,1,1126.0,304.0,0.6199540495872498,0.0
33,0.55,3,1,1128.0,308.0,0.6198475360870361,0.0
34,0.5666666666666667,4,1,1128.0,308.0,0.6198475360870361,0.0
35,0.5833333333333334,4,1,1128.0,308.0,0.6198475360870361,0.0
36,0.6,2,1,1128.0,308.0,0.6198475360870361,0.0
37,0.6166666666666667,2,1,1128.0,308.0,0.6198475360870361,0.0
38,0.6333333333333333,4,1,1128.0,308.0,0.6198475360870361,0.0
39,0.65,4,1,1128.0,308.0,0.6198475360870361,0.0
40,0.6666666666666666,3,1,1141.0,367.0,0.5816447138786316,0.0
41,0.6833333333333333,3,1,1147.0,393.0,0.5817233920097351,0.0
42,0.7,3,1,1149.0,400.0,0.5816597938537598,0.0
43,0.7166666666666667,4,1,1149.0,400.0,0.5823346972465515,0.0
44,0.7333333333333333,2,1,1152.0,417.0,0.5569719672203064,0.0
45,0.75,2,1,1153.0,423.0,0.5575641989707947,0.0
46,0.7666666666666667,2,1,1098.0,452.0,0.4039013683795929,0.0
47,0.7833333333333333,2,1,1073.0,464.0,0.4079464077949524,0.0
48,0.8,3,1,1075.0,479.0,0.470263808965683,0.0
49,0.8166666666666667,3,1,1078.0,483.0,0.4606040120124817,0.0
50,0.8333333333333334,0,1,1078.0,483.0,0.4606040120124817,0.0
51,0.85,0,1,1078.0,483.0,0.4606040120124817,0.0
52,0.8666666666666667,0,1,1078.0,483.0,0.4606040120124817,0.0
53,0.8833333333333333,0,1,1078.0,483.0,0.4606040120124817,0.0
54,0.9,0,1,1078.0,483.0,0.4606040120124817,0.0
55,0.9166666666666666,0,1,1078.0,483.0,0.4606040120124817,0.0
56,0.9333333333333333,0,1,1078.0,483.0,0.4606040120124817,0.0
57,0.95,0,1,1078.0,483.0,0.4606040120124817,0.0
58,0.9666666666666667,0,1,1078.0,483.0,0.4606040120124817,0.0
59,0.9833333333333333,1,1,1078.0,483.0,0.4606040120124817,0.0
60,1.0,2,1,1078.0,483.0,0.4606040120124817,0.0
61,1.0166666666666666,1,1,1078.0,483.0,0.4606040120124817,0.0
62,1.0333333333333334,1,1,1078.0,483.0,0.4606040120124817,0.0
63,1.05,1,1,1078.0,483.0,0.4606040120124817,0.0
64,1.0666666666666667,1,1,1078.0,483.0,0.4606040120124817,0.0
65,1.0833333333333333,0,0,,,,
66,1.1,0,0,,,,
67,1.1166666666666667,0,0,,,,
68,1.1333333333333333,0,0,,,,
69,1.15,0,0,,,,
70,1.1666666666666667,0,0,,,,
71,1.1833333333333333,0,0,,,,
72,1.2,0,0,,,,
73,1.2166666666666666,0,0,,,,
74,1.2333333333333334,0,0,,,,
75,1.25,0,0,,,,
