frame,timestamp,detections,tracked_objects,ball_1_x,ball_1_y,ball_1_confidence,ball_1_track_id
1,0.016666666666666666,1,1,1126,649,0.10279577225446701,0
2,0.03333333333333333,1,1,1126,649,0.14790423214435577,0
3,0.05,1,1,1126,649,0.15651187300682068,0
4,0.06666666666666667,1,1,1126,649,0.1524745225906372,0
5,0.08333333333333333,1,1,1126,649,0.11318038403987885,0
6,0.1,1,1,1126,649,0.13739360868930817,0
7,0.11666666666666667,1,1,1126,649,0.1353141814470291,0
8,0.13333333333333333,1,1,1126,649,0.13552230596542358,0
9,0.15,0,1,1126,649,0.13552230596542358,0
10,0.16666666666666666,0,1,1126,649,0.13552230596542358,0
11,0.18333333333333332,0,1,1126,649,0.13552230596542358,0
12,0.2,0,1,1126,649,0.13552230596542358,0
13,0.21666666666666667,1,1,1126,649,0.13552230596542358,0
14,0.23333333333333334,1,1,1126,649,0.13552230596542358,0
15,0.25,1,1,1126,649,0.13552230596542358,0
16,0.26666666666666666,1,1,1126,649,0.13552230596542358,0
17,0.2833333333333333,0,1,1126,649,0.13552230596542358,0
18,0.3,0,1,1126,649,0.13552230596542358,0
19,0.31666666666666665,0,1,1126,649,0.13552230596542358,0
20,0.3333333333333333,0,1,1126,649,0.13552230596542358,0
21,0.35,1,1,1126,649,0.13552230596542358,0
22,0.36666666666666664,1,1,1126,649,0.13552230596542358,0
23,0.38333333333333336,1,1,1126,649,0.13552230596542358,0
24,0.4,1,1,850,469,0.5803070068359375,1
25,0.4166666666666667,1,1,847,456,0.624412477016449,1
26,0.43333333333333335,1,1,846,455,0.6233665943145752,1
27,0.45,1,1,843,455,0.12815392017364502,1
28,0.4666666666666667,1,1,842,455,0.12525683641433716,1
29,0.48333333333333334,0,1,842,455,0.12525683641433716,1
30,0.5,0,1,842,455,0.12525683641433716,1
31,0.5166666666666667,0,1,842,455,0.12525683641433716,1
32,0.5333333333333333,0,1,842,455,0.12525683641433716,1
33,0.55,0,1,842,455,0.12525683641433716,1
34,0.5666666666666667,0,1,842,455,0.12525683641433716,1
35,0.5833333333333334,0,1,842,455,0.12525683641433716,1
36,0.6,0,1,842,455,0.12525683641433716,1
37,0.6166666666666667,0,1,842,455,0.12525683641433716,1
38,0.6333333333333333,0,1,842,455,0.12525683641433716,1
39,0.65,0,1,842,455,0.12525683641433716,1
